deal_id,date_id,client_id,product_id,revenue_byn,quantity,stage_name,is_first_deal
9103,20251120,63,69,62.77,1,Сделка закрыта,False
6586,20251219,63,45,0.0,3,Лид,False
3490,20240409,64,3,0.0,2,Лид,True
3983,20240622,64,20,0.0,3,Контакт установлен,False
9561,20240921,64,97,0.0,2,Контакт установлен,False
9030,20241017,64,74,0.0,2,Контакт установлен,False
676,20241207,64,20,0.0,5,Лид,False
6448,20241210,64,21,0.0,1,Переговоры,False
1310,20250117,64,66,0.0,2,Лид,False
3327,20250120,64,87,69.65,1,Сделка закрыта,False
3225,20250207,64,43,0.0,1,Переговоры,False
9887,20250419,64,78,0.0,1,Контакт установлен,False
5409,20250513,64,59,63.34,1,Сделка закрыта,False
1531,20250725,64,98,0.0,3,Переговоры,False
9924,20250730,64,59,0.0,1,Лид,False
798,20250809,64,10,0.0,1,Лид,False
4917,20250809,64,5,0.0,2,Предложение отправлено,False
9590,20251002,64,8,0.0,1,Контакт установлен,False
7900,20240108,65,93,0.0,3,Лид,True
2427,20240210,65,57,0.0,2,Контакт установлен,False
7421,20240305,65,43,0.0,3,Лид,False
2533,20240312,65,50,0.0,1,Переговоры,False
7586,20240317,65,66,0.0,2,Лид,False
5721,20240402,65,26,0.0,2,Лид,False
2629,20240420,65,90,0.0,1,Предложение отправлено,False
9945,20240603,65,55,179.52,1,Сделка закрыта,False
6454,20241120,65,49,0.0,1,Лид,False
3502,20250312,65,12,0.0,1,Переговоры,False
6445,20250421,65,62,0.0,1,Предложение отправлено,False
6311,20250512,65,46,0.0,1,Переговоры,False
8665,20250601,65,90,0.0,4,Лид,False
2744,20251001,65,15,78.58,1,Сделка закрыта,False
3210,20240101,66,31,0.0,2,Контакт установлен,True
7000,20240101,66,9,0.0,2,Переговоры,False
5491,20240104,66,65,0.0,2,Предложение отправлено,False
1748,20240115,66,39,0.0,2,Лид,False
4639,20240313,66,74,0.0,2,Лид,False
3449,20240320,66,100,0.0,4,Контакт установлен,False
7848,20240518,66,96,0.0,1,Лид,False
2195,20240602,66,15,0.0,5,Контакт установлен,False
930,20240707,66,77,0.0,1,Лид,False
2656,20240820,66,33,425.28,2,Сделка закрыта,False
6788,20241006,66,2,0.0,4,Контакт установлен,False
7799,20241028,66,54,0.0,2,Переговоры,False
8736,20241105,66,91,0.0,1,Лид,False
567,20241118,66,7,0.0,2,Лид,False
3511,20241128,66,83,0.0,1,Контакт установлен,False
5280,20241221,66,26,0.0,2,Контакт установлен,False
4903,20250203,66,35,1754.48,2,Сделка закрыта,False
5298,20250410,66,33,641.46,3,Сделка закрыта,False
1164,20250525,66,65,0.0,3,Контакт установлен,False
5902,20250528,66,2,0.0,2,Лид,False
4861,20250602,66,8,0.0,4,Лид,False
6814,20250719,66,41,126.0,2,Сделка закрыта,False
8285,20251108,66,51,0.0,3,Предложение отправлено,False
2760,20251207,66,64,0.0,3,Лид,False
8381,20251226,66,53,0.0,2,Переговоры,False
843,20240105,67,6,0.0,3,Лид,True
3981,20240226,67,15,99.9,2,Сделка закрыта,False
4070,20240226,67,95,63.13,1,Сделка закрыта,False
1214,20240425,67,19,0.0,2,Переговоры,False
8017,20240504,67,80,0.0,1,Контакт установлен,False
8223,20240530,67,76,0.0,2,Предложение отправлено,False
6016,20240602,67,11,0.0,3,Контакт установлен,False
6973,20240626,67,56,0.0,1,Переговоры,False
8374,20240710,67,72,0.0,1,Предложение отправлено,False
379,20241103,67,22,0.0,5,Переговоры,False
8496,20241220,67,28,0.0,3,Контакт установлен,False
3975,20241231,67,70,0.0,1,Лид,False
2892,20250219,67,80,266.88,2,Сделка закрыта,False
5938,20250220,67,33,0.0,3,Контакт установлен,False
6041,20250322,67,20,0.0,1,Лид,False
6926,20250331,67,11,0.0,3,Лид,False
851,20250505,67,92,0.0,3,Лид,False
9284,20250703,67,70,0.0,1,Предложение отправлено,False
1925,20250812,67,11,0.0,1,Предложение отправлено,False
7192,20251101,67,37,1327.52,2,Сделка закрыта,False
9436,20240228,68,71,0.0,1,Лид,True
6651,20240403,68,11,0.0,2,Предложение отправлено,False
6111,20240405,68,85,0.0,1,Контакт установлен,False
8559,20240531,68,63,311.42,2,Сделка закрыта,False
4541,20240602,68,2,0.0,1,Лид,False
5931,20240713,68,64,0.0,1,Контакт установлен,False
3589,20240717,68,24,0.0,1,Переговоры,False
9124,20241010,68,100,70.54,2,Сделка закрыта,False
2144,20241020,68,84,0.0,1,Переговоры,False
5175,20241103,68,53,0.0,2,Предложение отправлено,False
4031,20241203,68,69,0.0,1,Лид,False
4931,20241228,68,57,0.0,3,Лид,False
2325,20250112,68,30,0.0,1,Лид,False
3351,20250304,68,15,0.0,5,Переговоры,False
1665,20250421,68,65,0.0,1,Предложение отправлено,False
4648,20250606,68,56,0.0,1,Лид,False
6966,20250610,68,60,92.46,2,Сделка закрыта,False
6928,20250911,68,18,0.0,1,Переговоры,False
4424,20251017,68,69,0.0,3,Переговоры,False
1322,20240114,69,23,0.0,2,Лид,True
4863,20240527,69,94,0.0,1,Переговоры,False
1795,20240906,69,91,0.0,2,Контакт установлен,False
7615,20241006,69,41,0.0,4,Лид,False
4175,20241015,69,43,0.0,1,Лид,False
6119,20250201,69,28,64.2,4,Сделка закрыта,False
4442,20250401,69,100,23.09,1,Сделка закрыта,False
8001,20250512,69,48,0.0,1,Лид,False
5822,20250523,69,93,305.46,2,Сделка закрыта,False
8877,20250813,69,65,2159.43,3,Сделка закрыта,False
5901,20250821,69,43,0.0,2,Переговоры,False
4794,20250827,69,37,0.0,3,Контакт установлен,False
5342,20250919,69,1,0.0,5,Лид,False
5829,20250923,69,100,0.0,2,Контакт установлен,False
8830,20250923,69,82,0.0,1,Контакт установлен,False
1826,20250929,69,84,0.0,1,Лид,False
5932,20251002,69,73,0.0,2,Лид,False
6618,20251027,69,28,0.0,2,Предложение отправлено,False
6062,20251223,69,10,0.0,2,Контакт установлен,False
9728,20240117,70,86,0.0,2,Лид,True
9629,20240408,70,70,0.0,2,Лид,False
3060,20240412,70,98,0.0,1,Контакт установлен,False
4191,20240513,70,80,0.0,1,Переговоры,False
7684,20240601,70,33,0.0,3,Переговоры,False
9097,20240926,70,47,0.0,2,Лид,False
4318,20241012,70,6,0.0,2,Предложение отправлено,False
5768,20241212,70,42,246.66,1,Сделка закрыта,False
2328,20250110,70,85,0.0,4,Предложение отправлено,False
7275,20250212,70,62,0.0,2,Контакт установлен,False
909,20250502,70,30,0.0,2,Лид,False
3411,20250504,70,82,0.0,1,Контакт установлен,False
9255,20250727,70,72,0.0,1,Контакт установлен,False
3577,20250819,70,8,0.0,2,Контакт установлен,False
7606,20251114,70,83,0.0,3,Лид,False
9601,20251226,70,34,0.0,1,Переговоры,False
9474,20240203,71,3,0.0,3,Лид,True
3105,20240312,71,89,0.0,2,Лид,False
4188,20240330,71,62,0.0,2,Лид,False
5172,20240531,71,39,0.0,2,Лид,False
6058,20240601,71,51,0.0,3,Контакт установлен,False
4738,20240614,71,75,1045.18,2,Сделка закрыта,False
4064,20240624,71,32,0.0,1,Лид,False
7962,20240725,71,40,0.0,3,Контакт установлен,False
2379,20240804,71,67,0.0,1,Контакт установлен,False
8201,20240823,71,38,0.0,1,Переговоры,False
6435,20241120,71,91,0.0,3,Лид,False
7656,20241122,71,58,0.0,4,Лид,False
3196,20250109,71,69,0.0,1,Лид,False
8406,20250217,71,85,0.0,3,Лид,False
1432,20250228,71,96,1162.12,2,Сделка закрыта,False
5551,20250321,71,74,153.27,3,Сделка закрыта,False
5054,20250403,71,48,0.0,2,Переговоры,False
1779,20250429,71,53,0.0,2,Лид,False
8503,20250815,71,18,0.0,2,Лид,False
1693,20251014,71,97,0.0,2,Лид,False
6900,20251203,71,78,0.0,2,Лид,False
6037,20240204,72,5,0.0,2,Лид,True
7562,20240311,72,71,0.0,1,Контакт установлен,False
7632,20240518,72,37,0.0,1,Контакт установлен,False
5691,20240624,72,29,0.0,2,Лид,False
4053,20240907,72,43,0.0,1,Контакт установлен,False
5613,20240913,72,83,0.0,1,Лид,False
5538,20241003,72,76,0.0,1,Предложение отправлено,False
7950,20241208,72,95,0.0,1,Переговоры,False
5212,20250109,72,35,0.0,1,Переговоры,False
1154,20250305,72,90,0.0,1,Контакт установлен,False
4518,20250406,72,24,0.0,2,Контакт установлен,False
1645,20250504,72,50,0.0,1,Предложение отправлено,False
1995,20250526,72,50,0.0,2,Контакт установлен,False
945,20250627,72,78,0.0,2,Переговоры,False
2986,20250719,72,17,0.0,1,Лид,False
3942,20250720,72,99,93.9,2,Сделка закрыта,False
9841,20250720,72,44,0.0,3,Лид,False
7867,20250809,72,41,0.0,2,Контакт установлен,False
6401,20251114,72,75,0.0,2,Переговоры,False
4952,20251203,72,71,0.0,5,Переговоры,False
3731,20251225,72,32,0.0,6,Лид,False
2473,20251229,72,45,0.0,3,Лид,False
4510,20240112,73,52,0.0,1,Переговоры,True
5250,20240419,73,36,0.0,1,Лид,False
9521,20240602,73,32,0.0,1,Лид,False
6411,20240731,73,18,0.0,1,Предложение отправлено,False
8763,20240816,73,17,0.0,2,Лид,False
1703,20241007,73,87,0.0,3,Лид,False
1460,20241120,73,80,0.0,1,Контакт установлен,False
7725,20250303,73,49,0.0,2,Лид,False
18,20250317,73,6,0.0,1,Контакт установлен,False
9638,20250428,73,66,0.0,1,Лид,False
839,20250505,73,71,114.4,4,Сделка закрыта,False
3135,20250608,73,93,0.0,3,Контакт установлен,False
9988,20250706,73,58,0.0,4,Лид,False
358,20250818,73,58,0.0,1,Контакт установлен,False
6004,20250925,73,36,0.0,2,Переговоры,False
1550,20240109,74,55,0.0,3,Предложение отправлено,True
7741,20240217,74,87,0.0,2,Переговоры,False
5361,20240228,74,33,0.0,1,Лид,False
5608,20240303,74,14,0.0,1,Переговоры,False
3064,20240305,74,87,0.0,4,Переговоры,False
1967,20240505,74,83,0.0,3,Предложение отправлено,False
5090,20240605,74,47,0.0,2,Предложение отправлено,False
8438,20240815,74,46,0.0,3,Контакт установлен,False
459,20240824,74,82,87.93,3,Сделка закрыта,False
8268,20240924,74,88,0.0,3,Контакт установлен,False
1143,20241021,74,75,0.0,2,Контакт установлен,False
6927,20241026,74,7,0.0,1,Лид,False
6807,20250116,74,77,0.0,1,Лид,False
7908,20250130,74,97,0.0,1,Переговоры,False
9424,20250220,74,89,0.0,1,Переговоры,False
1575,20250226,74,57,0.0,2,Лид,False
1201,20250609,74,80,0.0,2,Лид,False
6054,20250713,74,59,0.0,2,Контакт установлен,False
239,20250715,74,68,0.0,2,Лид,False
1302,20250718,74,64,0.0,1,Лид,False
4044,20250731,74,86,0.0,1,Переговоры,False
2919,20250803,74,20,0.0,3,Предложение отправлено,False
4543,20250806,74,34,0.0,2,Переговоры,False
7995,20250925,74,1,0.0,2,Контакт установлен,False
3507,20251025,74,94,0.0,3,Лид,False
9457,20251025,74,49,0.0,4,Контакт установлен,False
818,20251120,74,17,0.0,1,Контакт установлен,False
1455,20251125,74,23,0.0,1,Лид,False
1121,20251212,74,9,212.31,1,Сделка закрыта,False
6443,20251220,74,45,0.0,2,Лид,False
6589,20240814,75,77,0.0,2,Контакт установлен,True
7396,20240904,75,56,0.0,1,Лид,False
8741,20241001,75,96,0.0,1,Контакт установлен,False
1729,20241109,75,70,0.0,3,Лид,False
9306,20250128,75,49,0.0,4,Контакт установлен,False
1065,20250323,75,80,0.0,2,Лид,False
1918,20250324,75,73,0.0,3,Лид,False
4428,20250417,75,47,0.0,1,Лид,False
9829,20250904,75,96,0.0,2,Лид,False
480,20251010,75,14,185.72,1,Сделка закрыта,False
4094,20251026,75,18,0.0,2,Лид,False
2475,20251106,75,44,0.0,2,Лид,False
103,20240107,76,8,702.82,1,Сделка закрыта,True
3624,20240305,76,12,0.0,1,Предложение отправлено,False
6332,20240313,76,7,0.0,2,Предложение отправлено,False
6117,20240503,76,59,0.0,2,Лид,False
6636,20240513,76,73,379.42,2,Сделка закрыта,False
7543,20240514,76,46,0.0,1,Лид,False
9682,20240522,76,38,0.0,2,Лид,False
6081,20240623,76,39,0.0,2,Лид,False
1970,20240711,76,38,0.0,1,Контакт установлен,False
905,20240805,76,82,0.0,2,Контакт установлен,False
5400,20240827,76,62,0.0,1,Контакт установлен,False
1556,20241030,76,36,0.0,1,Лид,False
6729,20241211,76,31,0.0,2,Переговоры,False
2893,20250104,76,41,0.0,1,Лид,False
919,20250114,76,99,0.0,1,Переговоры,False
5866,20250212,76,7,0.0,2,Лид,False
1215,20250223,76,43,702.46,2,Сделка закрыта,False
5523,20250226,76,79,0.0,1,Контакт установлен,False
2044,20250617,76,63,0.0,3,Лид,False
4291,20250804,76,64,0.0,1,Лид,False
4284,20250924,76,80,0.0,1,Контакт установлен,False
9751,20251011,76,18,0.0,1,Контакт установлен,False
1615,20251109,76,21,0.0,2,Лид,False
8105,20251207,76,96,0.0,3,Лид,False
308,20240130,77,35,0.0,3,Лид,True
7531,20240207,77,69,0.0,3,Переговоры,False
3763,20240303,77,68,0.0,2,Контакт установлен,False
4326,20240307,77,93,0.0,1,Лид,False
8520,20240307,77,21,0.0,3,Контакт установлен,False
3278,20240428,77,51,0.0,1,Переговоры,False
5968,20240617,77,8,0.0,4,Лид,False
6718,20240715,77,46,0.0,2,Переговоры,False
6702,20240831,77,90,0.0,3,Предложение отправлено,False
221,20240916,77,13,0.0,1,Лид,False
362,20240922,77,21,1443.16,2,Сделка закрыта,False
1869,20241007,77,23,0.0,2,Переговоры,False
810,20241126,77,83,0.0,3,Лид,False
9032,20241211,77,78,0.0,2,Переговоры,False
8976,20241221,77,35,0.0,2,Предложение отправлено,False
1168,20250330,77,33,0.0,2,Лид,False
3180,20250807,77,59,0.0,2,Контакт установлен,False
3564,20250820,77,92,0.0,2,Контакт установлен,False
8376,20250909,77,17,982.46,2,Сделка закрыта,False
7832,20251231,77,86,77.37,1,Сделка закрыта,False
5511,20240315,78,45,0.0,4,Предложение отправлено,True
4152,20240414,78,40,0.0,3,Предложение отправлено,False
4405,20240415,78,58,0.0,2,Переговоры,False
582,20240427,78,58,0.0,1,Лид,False
2368,20240504,78,99,113.4,2,Сделка закрыта,False
8476,20240707,78,98,257.81,1,Сделка закрыта,False
4006,20240731,78,32,0.0,1,Контакт установлен,False
9169,20240825,78,7,0.0,3,Лид,False
4542,20240929,78,86,0.0,1,Лид,False
9758,20250518,78,79,0.0,1,Лид,False
9871,20250526,78,16,0.0,4,Лид,False
8547,20250601,78,62,0.0,2,Лид,False
1415,20250606,78,50,1267.98,3,Сделка закрыта,False
8338,20250610,78,94,0.0,3,Лид,False
2969,20250625,78,28,0.0,2,Лид,False
9384,20250723,78,87,0.0,1,Предложение отправлено,False
3237,20250903,78,64,0.0,2,Контакт установлен,False
6266,20240128,79,50,0.0,1,Контакт установлен,True
7715,20240128,79,22,0.0,2,Контакт установлен,False
4382,20240320,79,59,157.08,2,Сделка закрыта,False
1234,20240506,79,11,0.0,1,Предложение отправлено,False
7169,20240619,79,60,0.0,2,Предложение отправлено,False
6490,20240621,79,61,0.0,1,Лид,False
6533,20240628,79,23,0.0,1,Контакт установлен,False
3065,20240813,79,45,0.0,2,Контакт установлен,False
3948,20240817,79,24,0.0,1,Контакт установлен,False
1730,20241011,79,93,0.0,3,Лид,False
2846,20241023,79,84,0.0,2,Контакт установлен,False
6335,20241213,79,19,0.0,1,Лид,False
4933,20250130,79,83,0.0,3,Лид,False
8074,20250219,79,4,0.0,4,Переговоры,False
5320,20250309,79,6,0.0,4,Переговоры,False
9329,20250318,79,98,0.0,2,Переговоры,False
2150,20250726,79,74,0.0,1,Лид,False
9063,20250802,79,16,0.0,1,Контакт установлен,False
3508,20250816,79,72,0.0,3,Лид,False
6690,20250819,79,18,0.0,1,Лид,False
368,20250823,79,69,0.0,3,Лид,False
3523,20251008,79,53,0.0,1,Лид,False
2366,20251101,79,8,0.0,2,Контакт установлен,False
9336,20251102,79,18,0.0,1,Лид,False
5498,20240110,80,96,1228.12,2,Сделка закрыта,True
4715,20240201,80,62,0.0,2,Лид,False
46,20240328,80,10,0.0,3,Предложение отправлено,False
4257,20240615,80,53,0.0,1,Контакт установлен,False
5960,20240712,80,99,0.0,3,Контакт установлен,False
4140,20240828,80,81,0.0,2,Переговоры,False
1713,20240908,80,33,0.0,2,Контакт установлен,False
2681,20240908,80,18,0.0,4,Переговоры,False
6575,20240922,80,91,0.0,1,Контакт установлен,False
2722,20241022,80,27,0.0,2,Переговоры,False
5057,20241105,80,88,0.0,2,Лид,False
5986,20241118,80,55,0.0,1,Переговоры,False
2345,20241202,80,91,0.0,2,Переговоры,False
7542,20250217,80,96,0.0,2,Лид,False
3113,20250306,80,44,0.0,1,Лид,False
2844,20250420,80,9,0.0,1,Лид,False
2897,20250425,80,99,0.0,1,Контакт установлен,False
3628,20250520,80,33,0.0,1,Лид,False
3306,20250525,80,84,0.0,2,Предложение отправлено,False
6683,20250902,80,16,0.0,5,Переговоры,False
7755,20250908,80,55,0.0,1,Контакт установлен,False
6180,20250917,80,60,0.0,1,Контакт установлен,False
6463,20251114,80,22,0.0,2,Лид,False
6648,20251220,80,19,0.0,2,Лид,False
2105,20240103,81,39,0.0,2,Лид,True
9333,20240206,81,43,0.0,3,Контакт установлен,False
2912,20240229,81,85,0.0,3,Лид,False
8034,20240302,81,43,0.0,1,Лид,False
2287,20240331,81,36,0.0,1,Контакт установлен,False
8228,20240603,81,31,0.0,1,Контакт установлен,False
7453,20240609,81,89,0.0,1,Контакт установлен,False
130,20240820,81,19,0.0,1,Предложение отправлено,False
4252,20240825,81,10,0.0,1,Лид,False
9575,20240905,81,95,0.0,1,Контакт установлен,False
9866,20241016,81,53,134.68,2,Сделка закрыта,False
4069,20241107,81,45,0.0,2,Контакт установлен,False
7877,20241220,81,43,0.0,1,Лид,False
6044,20250322,81,19,262.5,1,Сделка закрыта,False
8573,20250331,81,29,0.0,1,Переговоры,False
8042,20250405,81,58,0.0,1,Лид,False
6297,20250513,81,44,0.0,2,Переговоры,False
7089,20250518,81,71,240.18,3,Сделка закрыта,False
7441,20250527,81,21,0.0,3,Лид,False
1253,20250621,81,62,0.0,4,Переговоры,False
681,20250717,81,83,0.0,3,Предложение отправлено,False
6116,20250809,81,61,0.0,2,Лид,False
8424,20250929,81,34,0.0,4,Лид,False
6472,20251008,81,56,0.0,2,Предложение отправлено,False
9893,20251009,81,12,623.54,2,Сделка закрыта,False
8564,20251110,81,34,0.0,3,Лид,False
6261,20251205,81,88,0.0,2,Лид,False
3126,20240105,82,41,159.96,3,Сделка закрыта,True
4537,20240109,82,57,0.0,2,Лид,False
1574,20240217,82,31,0.0,3,Контакт установлен,False
492,20240229,82,34,0.0,2,Лид,False
6428,20240317,82,37,0.0,2,Лид,False
2975,20240326,82,73,0.0,1,Лид,False
2129,20240527,82,65,0.0,1,Переговоры,False
3395,20240617,82,38,177.18,3,Сделка закрыта,False
2778,20240618,82,1,0.0,1,Предложение отправлено,False
9616,20240724,82,61,0.0,1,Лид,False
9455,20240806,82,72,0.0,2,Лид,False
1966,20240818,82,46,0.0,3,Лид,False
9775,20241115,82,86,0.0,1,Контакт установлен,False
17,20250126,82,37,0.0,2,Контакт установлен,False
8327,20250206,82,59,0.0,3,Контакт установлен,False
2013,20250210,82,52,0.0,3,Лид,False
6471,20250223,82,27,0.0,4,Лид,False
2966,20250314,82,20,0.0,1,Контакт установлен,False
8850,20250404,82,42,0.0,3,Лид,False
6383,20250611,82,9,0.0,1,Лид,False
6292,20250705,82,58,0.0,2,Лид,False
9652,20250812,82,28,0.0,4,Контакт установлен,False
2098,20251007,82,99,0.0,1,Контакт установлен,False
3334,20251021,82,4,0.0,1,Переговоры,False
9016,20251022,82,24,0.0,2,Переговоры,False
5118,20240115,83,39,0.0,3,Переговоры,True
346,20240209,83,92,0.0,2,Контакт установлен,False
5490,20240428,83,27,0.0,2,Контакт установлен,False
1017,20240614,83,50,0.0,1,Контакт установлен,False
4356,20240815,83,48,0.0,3,Переговоры,False
9432,20241119,83,74,0.0,3,Контакт установлен,False
9565,20241207,83,53,0.0,2,Переговоры,False
9869,20250109,83,25,0.0,1,Контакт установлен,False
7722,20250116,83,77,0.0,1,Лид,False
8346,20250306,83,60,0.0,1,Лид,False
3657,20250310,83,31,0.0,1,Контакт установлен,False
9911,20250421,83,43,0.0,3,Лид,False
873,20250422,83,95,0.0,1,Лид,False
3994,20250501,83,96,0.0,4,Переговоры,False
9602,20250910,83,24,124.23,1,Сделка закрыта,False
6181,20250923,83,18,0.0,2,Лид,False
6646,20251001,83,60,0.0,4,Контакт установлен,False
8016,20251105,83,30,0.0,2,Контакт установлен,False
340,20251219,83,46,0.0,3,Лид,False
284,20251229,83,78,0.0,2,Переговоры,False
3287,20240129,84,10,666.51,3,Сделка закрыта,True
2023,20240130,84,17,0.0,1,Переговоры,False
4207,20240213,84,68,0.0,1,Переговоры,False
478,20240308,84,14,0.0,1,Лид,False
8824,20240427,84,61,0.0,1,Контакт установлен,False
3518,20240606,84,36,0.0,2,Контакт установлен,False
957,20240925,84,71,0.0,3,Предложение отправлено,False
1131,20241024,84,51,0.0,2,Контакт установлен,False
7554,20241211,84,59,0.0,1,Переговоры,False
4298,20241223,84,63,0.0,1,Предложение отправлено,False
7481,20250118,84,13,0.0,3,Контакт установлен,False
5677,20250120,84,38,0.0,1,Лид,False
9854,20250120,84,51,0.0,1,Переговоры,False
6410,20250227,84,27,120.98,2,Сделка закрыта,False
1146,20250314,84,41,0.0,1,Контакт установлен,False
200,20250423,84,33,0.0,2,Контакт установлен,False
5783,20250427,84,54,0.0,2,Контакт установлен,False
9247,20250427,84,20,120.94,2,Сделка закрыта,False
1511,20250530,84,57,0.0,1,Предложение отправлено,False
821,20250608,84,87,65.83,1,Сделка закрыта,False
6667,20250812,84,82,0.0,2,Предложение отправлено,False
4924,20251005,84,9,0.0,2,Лид,False
9258,20251029,84,98,0.0,1,Контакт установлен,False
6056,20251121,84,8,0.0,2,Лид,False
708,20240320,85,50,0.0,2,Контакт установлен,True
4997,20240329,85,37,0.0,3,Контакт установлен,False
2133,20240417,85,79,0.0,1,Контакт установлен,False
7125,20240801,85,7,0.0,3,Контакт установлен,False
1709,20240908,85,74,0.0,2,Лид,False
995,20241122,85,46,0.0,2,Предложение отправлено,False
2667,20250108,85,95,0.0,1,Предложение отправлено,False
482,20250118,85,81,0.0,1,Лид,False
5292,20250307,85,71,0.0,1,Лид,False
8379,20250629,85,71,0.0,2,Переговоры,False
2288,20250704,85,80,0.0,1,Лид,False
4804,20250716,85,64,0.0,4,Контакт установлен,False
8575,20250810,85,4,0.0,2,Лид,False
8372,20250830,85,83,0.0,2,Контакт установлен,False
1036,20251010,85,25,122.72,2,Сделка закрыта,False
4778,20251104,85,65,0.0,3,Переговоры,False
7157,20240410,86,22,1127.88,2,Сделка закрыта,True
6584,20240517,86,27,0.0,2,Лид,False
2455,20240611,86,53,0.0,2,Контакт установлен,False
3066,20240713,86,38,0.0,2,Лид,False
4007,20240714,86,96,0.0,3,Лид,False
8599,20240821,86,14,0.0,2,Лид,False
8161,20240902,86,77,0.0,2,Контакт установлен,False
9173,20240907,86,23,0.0,1,Переговоры,False
9981,20241002,86,29,0.0,1,Лид,False
7757,20241030,86,87,0.0,3,Переговоры,False
6268,20241219,86,36,0.0,3,Контакт установлен,False
2479,20250123,86,4,0.0,2,Переговоры,False
8629,20250428,86,2,0.0,2,Предложение отправлено,False
8648,20250528,86,61,0.0,2,Лид,False
4948,20250610,86,43,0.0,1,Переговоры,False
3812,20250919,86,43,0.0,2,Лид,False
6614,20250924,86,96,0.0,2,Лид,False
7022,20251028,86,93,0.0,1,Лид,False
2028,20251125,86,46,0.0,1,Переговоры,False
5349,20251210,86,69,0.0,1,Предложение отправлено,False
1481,20251213,86,95,0.0,2,Переговоры,False
152,20251215,86,51,0.0,1,Лид,False
2008,20240131,87,56,0.0,1,Контакт установлен,True
3837,20240207,87,49,0.0,1,Лид,False
6298,20240217,87,57,0.0,2,Лид,False
2841,20240305,87,78,0.0,1,Лид,False
3562,20240329,87,46,0.0,3,Предложение отправлено,False
9445,20240412,87,97,0.0,1,Лид,False
3618,20240424,87,48,0.0,1,Переговоры,False
1698,20240627,87,16,0.0,1,Лид,False
9264,20240712,87,17,0.0,1,Лид,False
2823,20241109,87,35,0.0,2,Предложение отправлено,False
4505,20241201,87,24,0.0,2,Переговоры,False
5540,20241229,87,28,0.0,3,Контакт установлен,False
8031,20250318,87,89,0.0,2,Лид,False
6980,20250419,87,3,0.0,1,Лид,False
9890,20250506,87,25,0.0,3,Контакт установлен,False
3695,20250508,87,57,0.0,2,Переговоры,False
9118,20250821,87,1,0.0,1,Лид,False
4560,20251229,87,25,0.0,2,Лид,False
7045,20251229,87,74,0.0,2,Контакт установлен,False
2719,20240313,88,9,0.0,4,Лид,True
4603,20240314,88,87,169.41,3,Сделка закрыта,False
2546,20240423,88,50,0.0,2,Предложение отправлено,False
7518,20240423,88,94,0.0,3,Контакт установлен,False
2411,20240426,88,31,0.0,3,Предложение отправлено,False
4116,20240428,88,48,0.0,2,Контакт установлен,False
3506,20240502,88,27,0.0,3,Лид,False
5672,20240504,88,38,0.0,3,Контакт установлен,False
9127,20240505,88,11,0.0,1,Предложение отправлено,False
4839,20240614,88,92,0.0,2,Предложение отправлено,False
7017,20240717,88,66,0.0,5,Предложение отправлено,False
2715,20240911,88,88,0.0,1,Лид,False
145,20240913,88,93,0.0,2,Контакт установлен,False
5484,20241026,88,6,0.0,3,Контакт установлен,False
9756,20241026,88,77,800.94,1,Сделка закрыта,False
3660,20241110,88,24,168.82,1,Сделка закрыта,False
6919,20250117,88,2,0.0,1,Предложение отправлено,False
9110,20250303,88,57,0.0,2,Лид,False
5629,20250413,88,70,0.0,1,Лид,False
1994,20250426,88,43,0.0,1,Лид,False
3995,20250429,88,63,0.0,4,Лид,False
4493,20250822,88,79,0.0,2,Переговоры,False
2596,20251011,88,60,0.0,1,Контакт установлен,False
7812,20251109,88,90,0.0,2,Лид,False
2252,20251225,88,61,0.0,1,Предложение отправлено,False
3301,20240103,89,59,0.0,1,Лид,True
1714,20240105,89,80,0.0,1,Лид,False
1688,20240215,89,23,0.0,1,Предложение отправлено,False
8530,20240229,89,97,0.0,3,Контакт установлен,False
2695,20240314,89,56,0.0,3,Лид,False
3971,20240319,89,41,0.0,1,Лид,False
5456,20240707,89,92,0.0,4,Переговоры,False
8864,20240818,89,68,0.0,2,Контакт установлен,False
1375,20241103,89,45,0.0,1,Контакт установлен,False
8145,20241127,89,22,0.0,2,Лид,False
2607,20250202,89,86,0.0,1,Контакт установлен,False
4530,20250228,89,55,0.0,3,Лид,False
2258,20250601,89,16,0.0,1,Переговоры,False
1268,20250727,89,2,0.0,3,Переговоры,False
4366,20250904,89,11,0.0,3,Лид,False
795,20250913,89,18,0.0,2,Контакт установлен,False
1212,20250926,89,45,0.0,2,Лид,False
5128,20251026,89,99,0.0,1,Контакт установлен,False
178,20251104,89,88,0.0,2,Переговоры,False
415,20240119,90,76,0.0,1,Лид,True
8838,20240120,90,6,499.52,2,Сделка закрыта,False
2177,20240212,90,8,0.0,1,Переговоры,False
292,20240308,90,6,0.0,2,Переговоры,False
6501,20240425,90,46,0.0,2,Переговоры,False
8623,20240608,90,10,0.0,3,Лид,False
2805,20240611,90,10,212.01,1,Сделка закрыта,False
2666,20240615,90,1,0.0,3,Лид,False
8360,20240624,90,20,0.0,2,Переговоры,False
1141,20240923,90,39,0.0,2,Предложение отправлено,False
9812,20240928,90,73,0.0,1,Лид,False
3248,20241119,90,21,0.0,1,Лид,False
4851,20250225,90,81,0.0,4,Лид,False
4888,20250307,90,50,0.0,2,Лид,False
9569,20250310,90,14,0.0,2,Контакт установлен,False
